wikidataID,personLabel,personDescription,refurl,orderaus,orderausLabel,honsid,date_awarded,sitelink
Q47035000,Elizabeth Catherine Usher,Australian speech disorders therapist,https://honours.pmc.gov.au/honours/awards/880469,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,880469,1990-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Elizabeth_Catherine_Usher
Q47037281,Joan Bielski,Australian women's rights activist,https://honours.pmc.gov.au/honours/awards/881101,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,881101,1989-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Joan_Bielski
Q47037281,Joan Bielski,Australian women's rights activist,https://honours.pmc.gov.au/honours/awards/1056752,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1056752,2004-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Joan_Bielski
Q47074364,Marie Coleman,"Australian feminist, social activist, public servant and journalist",https://honours.pmc.gov.au/honours/awards/1144236,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1144236,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Marie_Coleman
Q47141779,Phil Emmanuel,Australian guitarist,https://honours.pmc.gov.au/honours/awards/2001845,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2001845,2018-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Phil_Emmanuel
Q47497441,Janet McCalman,Australian historian,https://honours.pmc.gov.au/honours/awards/2000741,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,2000741,2018-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Janet_McCalman
Q47502196,Anne Kelso,Australian biomedical researcher,https://honours.pmc.gov.au/honours/awards/1134663,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1134663,2007-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Anne_Kelso
Q47523498,Phyllis Evelyn Duguid,"(1904–1993) teacher, Aboriginal and women’s rights advocate",https://honours.pmc.gov.au/honours/awards/875913,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,875913,1987-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Phyllis_Duguid
Q47544057,Louise Baur,Australian paediatrician and childhood obesity researcher,https://honours.pmc.gov.au/honours/awards/1142630,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1142630,2010-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Louise_Baur
Q47671075,Patricia Clarke,NA,https://honours.pmc.gov.au/honours/awards/877648,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,877648,2001-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Patricia_Clarke_(historian)
Q47985601,Maree Teesson,Australian health professional,https://honours.pmc.gov.au/honours/awards/2000399,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,2000399,2018-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Maree_Teesson
Q48063439,Edwina Kennedy,Australian golfer,https://honours.pmc.gov.au/honours/awards/886497,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886497,1985-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Edwina_Kennedy
Q48472257,Arman Abrahimzadeh,Australian activist,https://honours.pmc.gov.au/honours/awards/2001456,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2001456,2018-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Arman_Abrahimzadeh
Q48566883,Nelson Cooke,Distinguished Australian Cellist,https://honours.pmc.gov.au/honours/awards/1144260,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1144260,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Nelson_Cooke
Q48688227,Keith Jamieson,NA,https://honours.pmc.gov.au/honours/awards/2006720,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2006720,2020-06-07T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Jamieson
Q48698766,Sally Goold,Wiradjuri nurse,https://honours.pmc.gov.au/honours/awards/883586,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,883586,1986-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Sally_Goold
Q48700328,Anthony D. Holmes,NA,https://honours.pmc.gov.au/honours/awards/2000346,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,2000346,2018-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Anthony_D._Holmes
Q50300282,Janice Reid,Australian academic and medical anthropologist,https://honours.pmc.gov.au/honours/awards/1150742,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1150742,2015-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Janice_Reid
Q50300282,Janice Reid,Australian academic and medical anthropologist,https://honours.pmc.gov.au/honours/awards/881527,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,881527,1998-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Janice_Reid
Q50345486,Sajeev Koshy,NA,https://honours.pmc.gov.au/honours/awards/1153069,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1153069,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Sajeev_Koshy
Q50348439,Alex Stitt,NA,https://honours.pmc.gov.au/honours/awards/1153827,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1153827,2016-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Alex_Stitt
Q50359892,Robert Allworth,NA,https://honours.pmc.gov.au/honours/awards/875057,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,875057,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Robert_Allworth
Q50379449,Tim Fairfax,NA,https://honours.pmc.gov.au/honours/awards/1148816,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1148816,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Tim_Fairfax
Q50413362,John E. J. Rasko,NA,https://honours.pmc.gov.au/honours/awards/1145772,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1145772,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/John_E._J._Rasko
Q50875121,Keri Craig-Lee,Australian fashion designer,https://honours.pmc.gov.au/honours/awards/1769978,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1769978,2017-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Keri_Craig-Lee
Q51120564,Richard Grellman,NA,https://honours.pmc.gov.au/honours/awards/1134737,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1134737,2007-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Richard_Grellman
Q51885538,Annabelle Pegrum,NA,https://honours.pmc.gov.au/honours/awards/1134770,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1134770,2007-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Annabelle_Pegrum
Q52004490,Maria Skyllas-Kazacos,Australian chemical engineer,https://honours.pmc.gov.au/honours/awards/885977,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,885977,1999-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Maria_Skyllas-Kazacos
Q52274576,Jean Brodie-Hall,Australian landscape architect,https://honours.pmc.gov.au/honours/awards/878231,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,878231,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Jean_Brodie-Hall
Q52295095,Joy Cummings,Australian politician,https://honours.pmc.gov.au/honours/awards/882618,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,882618,1975-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Joy_Cummings
Q52334520,Samuel Jacobs,Australian judge,https://honours.pmc.gov.au/honours/awards/872631,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,872631,1982-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Sam_Jacobs_(judge)
Q52424196,Susan Pond,Australian pharmacologist,https://honours.pmc.gov.au/honours/awards/884048,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,884048,1994-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Susan_Pond
Q4706706,Alan Gilbert,Australian historian,https://honours.pmc.gov.au/honours/awards/1137409,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1137409,2008-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Gilbert_(Australian_academic)
Q4706729,Alan Goldberg,Australian judge,https://honours.pmc.gov.au/honours/awards/1135867,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1135867,2005-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Goldberg_(judge)
Q4706847,Alan Head,Australian physicist,https://honours.pmc.gov.au/honours/awards/885917,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,885917,1992-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Head
Q4706909,Alan Hunt,Australian politician,https://honours.pmc.gov.au/honours/awards/884348,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,884348,1992-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Hunt_(politician)
Q4707007,Alan Joyce,Irish-Australian airline executive,https://honours.pmc.gov.au/honours/awards/1769661,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1769661,2017-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Joyce_(executive)
Q4707091,Alan Kohler,Australian journalist and editor,https://honours.pmc.gov.au/honours/awards/2003152,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2003152,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Kohler
Q4707176,Alan Loxton,lawyer,https://honours.pmc.gov.au/honours/awards/882284,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,882284,1991-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Loxton
Q4707283,Alan McGilvray,Australian cricket commentator (1909-1996),https://honours.pmc.gov.au/honours/awards/886496,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,886496,1980-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alan_McGilvray
Q4707300,Alan McLeod McCulloch,Australian artist (1907-1992),https://honours.pmc.gov.au/honours/awards/870254,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,870254,1976-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alan_McLeod_McCulloch
Q4707375,Alan Morrison,Australian Army officer,https://honours.pmc.gov.au/honours/awards/879473,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,879473,1980-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Morrison_(general)
Q4707505,Alan Pears,Australian environmental consultant,https://honours.pmc.gov.au/honours/awards/1140875,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1140875,2009-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Pears
Q4707846,Alan Stockdale,Australian politician,https://honours.pmc.gov.au/honours/awards/1153706,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1153706,2016-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Stockdale
Q4707858,Alan Stretton,Australian rules footballer and general,https://honours.pmc.gov.au/honours/awards/879621,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,879621,1975-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Alan_Stretton
Q4708268,Alanna Nobbs,academic,https://honours.pmc.gov.au/honours/awards/1145914,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1145914,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Alanna_Nobbs
Q4708447,Alasdair Webster,Australian politician,https://honours.pmc.gov.au/honours/awards/1137857,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1137857,2008-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alasdair_Webster
Q4708761,Alastair Nicholson,Australian judge,https://honours.pmc.gov.au/honours/awards/879248,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,879248,1992-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alastair_Nicholson
Q4709647,Albert Arlen,Australian actor and musician,https://honours.pmc.gov.au/honours/awards/870246,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,870246,1990-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Albert_Arlen
Q4711048,Albert Pugsley,Australian agricultural scientist and wheat breeder,https://honours.pmc.gov.au/honours/awards/884634,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,884634,1981-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Albert_Pugsley
Q4711319,Albert Thomas,Australian athletics competitor,https://honours.pmc.gov.au/honours/awards/1148274,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1148274,2013-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Albie_Thomas
Q4714135,Alec Fong Lim,Australian mayor,https://honours.pmc.gov.au/honours/awards/882587,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,882587,1986-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Alec_Fong_Lim
Q4714166,Alec Hill,Australian historian,https://honours.pmc.gov.au/honours/awards/1131399,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1131399,2006-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alec_Hill
Q4717016,Alex Freeleagus,Australian lawyer,https://honours.pmc.gov.au/honours/awards/871553,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,871553,1995-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Alex_Freeleagus
Q4718003,Alex Wodak,physician,https://honours.pmc.gov.au/honours/awards/1142756,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1142756,2010-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Alex_Wodak
Q4718044,Alex Zelinsky,Australian scientist,https://honours.pmc.gov.au/honours/awards/1769722,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1769722,2017-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Alex_Zelinsky
Q4718870,Alexander Floyd,Australian botanist,https://honours.pmc.gov.au/honours/awards/1137630,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1137630,2008-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alexander_Floyd
