id,label,url,description,matchText,PossibleAlias,wikiDataMatch,wikiAusMatch
Q24572188,Max Lu,//www.wikidata.org/wiki/Q24572188,Chinese–Australian chemical engineer and nanotechnologist,Gaoqing Max Lu,Gaoqing Max Lu,Y,Y
Q456778,Melinda Gainsford-Taylor,//www.wikidata.org/wiki/Q456778,Australian sprinter,Melinda Maree Gainsford-Taylor,Melinda Maree Gainsford-Taylor,Y,Y
Q6205834,Joanna Gash,//www.wikidata.org/wiki/Q6205834,Australian politician,Joanna Gash,NA,Y,Y
Q63940037,Carol Liston,//www.wikidata.org/wiki/Q63940037,Australian historian,Carol Ann Liston,Carol Ann Liston,Y,Y
Q5605448,Greg Craven,//www.wikidata.org/wiki/Q5605448,Australian academic,Gregory Joseph Craven,Gregory Joseph Craven,Y,Y
Q6152989,Jane den Hollander,//www.wikidata.org/wiki/Q6152989,Australian academic administrator,Jane Elizabeth den Hollander,Jane Elizabeth den Hollander,Y,Y
Q18808576,Helen Durham,//www.wikidata.org/wiki/Q18808576,Australian humanitarian lawyer,Helen Anne Durham,Helen Anne Durham,Y,Y
Q16119735,Ahmed Fahour,//www.wikidata.org/wiki/Q16119735,Australian businessman,Ahmed Fahour,NA,Y,Y
Q1140016,Mick Fanning,//www.wikidata.org/wiki/Q1140016,Australian surfer,Michael Eugene Fanning,Michael Eugene Fanning,Y,Y
Q952656,Paul Kelly,//www.wikidata.org/wiki/Q952656,"Australian rock music singer-songwriter, guitarist, and harmonica player",Paul Maurice Kelly,Paul Maurice Kelly,Y,Y
Q6388005,Ken Lay,//www.wikidata.org/wiki/Q6388005,Australian police officer; Chief Commissioner of Victoria Police,Kenneth Douglas Lay,Kenneth Douglas Lay,Y,Y
Q4932363,Bob Ellicott,//www.wikidata.org/wiki/Q4932363,"Australian lawyer, politician and judge",Robert James Ellicott,Robert James Ellicott,Y,Y
Q41563,Julia Gillard,//www.wikidata.org/wiki/Q41563,"Australian politician and lawyer, 27th Prime Minister of Australia",Julia Eileen Gillard,Julia Eileen Gillard,Y,Y
Q4756462,Andrew Bruce Holmes,//www.wikidata.org/wiki/Q4756462,Australian and British research chemist and professor,Andrew Bruce Holmes,NA,Y,Y
Q16734169,Martin Parkinson,//www.wikidata.org/wiki/Q16734169,Australian public servant,Martin Lee Parkinson,Martin Lee Parkinson,Y,Y
Q18571481,Kate Warner,//www.wikidata.org/wiki/Q18571481,Governor of Tasmania,Catherine Ann Warner,Catherine Ann Warner,Y,Y
Q55106303,MaryAnn Bin-Sallik,//www.wikidata.org/wiki/Q55106303,Djaru Elder and Australian academic,MaryAnn Bin-Sallik,NA,Y,Y
Q3108047,John Brumby,//www.wikidata.org/wiki/Q3108047,Australian politician; Premier of Victoria,John Mansfield Brumby,John Mansfield Brumby,Y,Y
Q192668,Nick Cave,//www.wikidata.org/wiki/Q192668,"Australian musician, writer, songwriter",Nicholas Edward Cave,Nicholas Edward Cave,Y,Y
Q28530096,Keryn Williams,//www.wikidata.org/wiki/Q28530096,Australian ophthalmologist,Keryn Anne Williams,Keryn Anne Williams,Y,Y
Q2960419,Sir Charles Gregory Wade,//www.wikidata.org/wiki/Q2960419,New South Wales politician and Premier of New South Wales,Charles Gregory Wade,Charles Gregory Wade,Y,Y
Q20754732,Madison Wilson,//www.wikidata.org/wiki/Q20754732,Australian swimmer,Madison Maree Wilson,Madison Maree Wilson,Y,Y
Q18640561,Ken Wilson,//www.wikidata.org/wiki/Q18640561,Australian rugby league player,Ken Wilson,NA,Y,Y
Q6388703,Ken Wilson,//www.wikidata.org/wiki/Q6388703,Australian soccer player,Ken Wilson,NA,Y,Y
Q6264319,John Williams,//www.wikidata.org/wiki/Q6264319,Australian politician,John Douglas Williams,John Douglas Williams,Y,Y
Q21063491,Tiffany Thomas Kane,//www.wikidata.org/wiki/Q21063491,Australian swimmer,Tiffany Thomas Kane,NA,Y,Y
Q7343082,Robert Cook,//www.wikidata.org/wiki/Q7343082,Australian politician,Robert Cook,NA,Y,Y
Q6227714,John Crook,//www.wikidata.org/wiki/Q6227714,Australian politician,John Crook,NA,Y,Y
Q6685602,Lou Lieberman,//www.wikidata.org/wiki/Q6685602,Australian politician,Louis Stuart Lieberman,Louis Stuart Lieberman,Y,Y
Q9049700,Neville Marchant,//www.wikidata.org/wiki/Q9049700,Australian botanist,Neville Graeme Marchant,Neville Graeme Marchant,Y,Y
Q180104,Lleyton Hewitt,//www.wikidata.org/wiki/Q180104,Australian tennis player and tennis coach,Lleyton Glynn Hewitt,Lleyton Glynn Hewitt,Y,Y
Q23023273,Julian White,//www.wikidata.org/wiki/Q23023273,Australian rules footballer,Julian White,NA,Y,Y
Q12072926,Lisa Wilkinson,//www.wikidata.org/wiki/Q12072926,Australian  journalist and television presenter,Lisa Wilkinson,NA,Y,Y
Q6287369,Joseph Tawadros,//www.wikidata.org/wiki/Q6287369,Australian musician,Joseph Tawadros,NA,Y,Y
Q7970426,Warren Pitt,//www.wikidata.org/wiki/Q7970426,Australian politician,Frederick Warren Pitt,Frederick Warren Pitt,Y,Y
Q23020623,Robert Pontifex,//www.wikidata.org/wiki/Q23020623,"resident of North Adelaide, South Australia",Robert Stanley Pontifex,Robert Stanley Pontifex,Y,Y
Q3105259,Geoffrey Simpson,//www.wikidata.org/wiki/Q3105259,Australian cinematographer,Geoffrey Simpson,NA,Y,Y
Q4864893,Barry Wilde,//www.wikidata.org/wiki/Q4864893,Australian politician,Barry Charles Wilde,Barry Charles Wilde,Y,Y
Q5534377,Geoff Williams,//www.wikidata.org/wiki/Q5534377,Australian rules footballer,Geoffrey Howard Williams,Geoffrey Howard Williams,Y,Y
Q658819,Andrew Vlahov,//www.wikidata.org/wiki/Q658819,Australian basketball player,Andrew Mitchell Vlahov,Andrew Mitchell Vlahov,Y,Y
Q15998830,Fred Johnson,//www.wikidata.org/wiki/Q15998830,Australian rules footballer,Fred Johnson,NA,Y,Y
Q21929134,Fred Johnson Park,//www.wikidata.org/wiki/Q21929134,"park in Western Australia, Australia",Fred Johnson Park,NA,Y,Y
Q71233194,Maureen Hartung,//www.wikidata.org/wiki/Q71233194,Australian educator,Maureen Patricia Hartung,Maureen Patricia Hartung,Y,Y
Q5240703,David Goodall,//www.wikidata.org/wiki/Q5240703,English-born Australian botanist and ecologist,David William Goodall,David William Goodall,Y,Y
Q19662105,Trevor Lloyd,//www.wikidata.org/wiki/Q19662105,Australian rules footballer,Trevor Lloyd,NA,Y,Y
Q5534212,Geoff Lyons,//www.wikidata.org/wiki/Q5534212,Australian politician,Geoffrey Raymond Lyons,Geoffrey Raymond Lyons,Y,Y
Q7027166,Nick Garratt,//www.wikidata.org/wiki/Q7027166,Australian rowing coach,Nicholas Richard Garratt,Nicholas Richard Garratt,Y,Y
Q1284772,Tracey Moffatt,//www.wikidata.org/wiki/Q1284772,"Australian photographer, artist and filmmaker",Tracey L Moffatt,Tracey L Moffatt,Y,Y
Q908749,Brendan Nelson,//www.wikidata.org/wiki/Q908749,Australian politician,Brendan John Nelson,Brendan John Nelson,Y,Y
Q19879319,Susan Spence,//www.wikidata.org/wiki/Q19879319,Australian psychology professor,Susan Hilary Spence,Susan Hilary Spence,Y,Y
Q58333669,Susan Stocklmayer,//www.wikidata.org/wiki/Q58333669,Australian science communicator,Susan Mary Stocklmayer,Susan Mary Stocklmayer,Y,Y
Q5720872,Henry Ergas,//www.wikidata.org/wiki/Q5720872,Australian economist,Henry Isaac Ergas,Henry Isaac Ergas,Y,Y
Q1687903,Patricia Vickers Rich,//www.wikidata.org/wiki/Q1687903,Australian palaeontologist and ornithologist,Patricia Arlene Vickers Rich,Patricia Arlene Vickers Rich,Y,Y
Q22277337,Chennupati Jagadish,//www.wikidata.org/wiki/Q22277337,Indian-Australian physicist,Chennupati Jagadish,NA,Y,Y
Q105550,Rod Laver,//www.wikidata.org/wiki/Q105550,Australian tennis player,Rodney George Laver,Rodney George Laver,Y,Y
Q17306322,Allan Myers,//www.wikidata.org/wiki/Q17306322,"Australian lawyer, academic, businessman, landowner, philanthropist",Allan James Myers,Allan James Myers,Y,Y
Q22262370,Maria Myers,//www.wikidata.org/wiki/Q22262370,Australian philanthropist,Maria Josephine Myers,Maria Josephine Myers,Y,Y
Q22262375,Mary O'Kane,//www.wikidata.org/wiki/Q22262375,Australian scientist,Mary Josephine O'Kane,Mary Josephine O'Kane,Y,Y
Q6252008,John Pascoe,//www.wikidata.org/wiki/Q6252008,Australian judge,John Henry Pascoe,John Henry Pascoe,Y,Y
Q3108729,Mike Rann,//www.wikidata.org/wiki/Q3108729,Australian politician,Michael David Rann,Michael David Rann,Y,Y
Q17627258,Michael Andrew,//www.wikidata.org/wiki/Q17627258,Australian management consultant,Michael John Andrew,Michael John Andrew,Y,Y
Q17505046,Elizabeth Broderick,//www.wikidata.org/wiki/Q17505046,Australian lawyer,Elizabeth Broderick,NA,Y,Y
Q260011,Geraldine Brooks,//www.wikidata.org/wiki/Q260011,Australian-American journalist and author,Geraldine Brooks,NA,Y,Y
Q5240807,David Walsh,//www.wikidata.org/wiki/Q5240807,Australian art collector,David Walsh,NA,Y,Y
Q7323629,Richard Ackland,//www.wikidata.org/wiki/Q7323629,"Australian journalist, publisher, lawyer",Richard Alan Ackland,Richard Alan Ackland,Y,Y
Q17385895,David Evans,//www.wikidata.org/wiki/Q17385895,"Australian politician, born 1934",David Mylor Evans,David Mylor Evans,Y,Y
Q1707628,Joseph Forshaw,//www.wikidata.org/wiki/Q1707628,Australian ornithologist,Joseph Michael Forshaw,Joseph Michael Forshaw,Y,Y
Q542933,Jackie French,//www.wikidata.org/wiki/Q542933,Australian author,Jackie French,NA,Y,Y
Q6828140,Michael Aird,//www.wikidata.org/wiki/Q6828140,Australian politician,Michael Anthony Aird,Michael Anthony Aird,Y,Y
Q7148219,Patsy Biscoe,//www.wikidata.org/wiki/Q7148219,Australian singer,Patsy Biscoe,NA,Y,Y
Q63676256,Heather Reid,//www.wikidata.org/wiki/Q63676256,Australian sports administrator,Heather Lynne Reid,Heather Lynne Reid,Y,Y
Q4898881,Betty Kitchener,//www.wikidata.org/wiki/Q4898881,Australian mental health educator,Betty Ann Kitchener,Betty Ann Kitchener,Y,Y
Q5181125,Craig Knowles,//www.wikidata.org/wiki/Q5181125,New South Wales politician,Craig John Knowles,Craig John Knowles,Y,Y
Q26728660,Bob Lay,//www.wikidata.org/wiki/Q26728660,Australian sprinter,Robert William Lay,Robert William Lay,Y,Y
Q1671184,Peter Lloyd,//www.wikidata.org/wiki/Q1671184,economist and teacher in Melbourne,Peter John Lloyd,Peter John Lloyd,Y,Y
Q7609817,Stephen Loosley,//www.wikidata.org/wiki/Q7609817,Australian politician,Stephen Loosley,NA,Y,Y
Q16732270,Daniel McDaniel,//www.wikidata.org/wiki/Q16732270,Australian military officer,Daniel Francis McDaniel,Daniel Francis McDaniel,Y,Y
Q4766698,Ann Symonds,//www.wikidata.org/wiki/Q4766698,Australian politician,Elizabeth Ann Symonds,Elizabeth Ann Symonds,Y,Y
Q51902229,Graeme Watts,//www.wikidata.org/wiki/Q51902229,Australian politician,Graeme Watts,NA,Y,Y
Q56034944,Brian Withers,//www.wikidata.org/wiki/Q56034944,Australian judge,Brian Edmund Withers,Brian Edmund Withers,Y,Y
Q6134617,Stuart Smith,//www.wikidata.org/wiki/Q6134617,Australian Army general,Stuart Lyle Smith,Stuart Lyle Smith,Y,Y
Q4685258,Adrian Pagan,//www.wikidata.org/wiki/Q4685258,Australian economist,Adrian Rodney Pagan,Adrian Rodney Pagan,Y,Y
Q16196411,Brendan Crabb,//www.wikidata.org/wiki/Q16196411,Australian scientist,Brendan Scott Crabb,Brendan Scott Crabb,Y,Y
Q50300282,Janice Reid,//www.wikidata.org/wiki/Q50300282,Australian academic and medical anthropologist,Janice Clare Reid,Janice Clare Reid,Y,Y
Q433859,Layne Beachley,//www.wikidata.org/wiki/Q433859,Australian surfer,Layne Collette Beachley,Layne Collette Beachley,Y,Y
Q7608762,Stephen Brady,//www.wikidata.org/wiki/Q7608762,Australian diplomat,Stephen Christopher Brady,Stephen Christopher Brady,Y,Y
Q20950027,Milton Hearn,//www.wikidata.org/wiki/Q20950027,Australian chemist,Milton Thomas Hearn,Milton Thomas Hearn,Y,Y
Q47527055,Trevor Huggard,//www.wikidata.org/wiki/Q47527055,Australian mayor,Trevor Maxwell Huggard,Trevor Maxwell Huggard,Y,Y
Q16729894,Martin Holzberger,//www.wikidata.org/wiki/Q16729894,Warrant Officer of the Navy of the Royal Australian Navy,Martin Grant Holzberger,Martin Grant Holzberger,Y,Y
Q30348972,John Croucher,//www.wikidata.org/wiki/Q30348972,Australian statistician,John Sydney Croucher,John Sydney Croucher,Y,Y
Q30342495,Ros Croucher,//www.wikidata.org/wiki/Q30342495,Australian lawyer and academic,Rosalind Frances Croucher,Rosalind Frances Croucher,Y,Y
Q5248227,Deborah De Williams,//www.wikidata.org/wiki/Q5248227,Australian ultramarathon runner,Deborah Anne De Williams,Deborah Anne De Williams,Y,Y
Q11903103,Yvonne Hill,//www.wikidata.org/wiki/Q11903103,Australian sport shooter,Yvonne Avis Hill,Yvonne Avis Hill,Y,Y
Q21176202,Charlie King,//www.wikidata.org/wiki/Q21176202,Australian footballer,Charlie King,NA,Y,Y
Q5085119,Charlie King,//www.wikidata.org/wiki/Q5085119,Australian sports broadcaster,Charlie King,NA,Y,Y
Q61961028,Barry McHugh,//www.wikidata.org/wiki/Q61961028,Australian politician,Barry Kym McHugh,Barry Kym McHugh,Y,Y
Q15497745,John Burgess,//www.wikidata.org/wiki/Q15497745,Australian broadcaster,John Burgess,NA,Y,Y
Q5271336,Diana Warnock,//www.wikidata.org/wiki/Q5271336,Australian politician,Diana Muriel Warnock,Diana Muriel Warnock,Y,Y
Q2021635,Rachael Sporn,//www.wikidata.org/wiki/Q2021635,Australian basketball player,Rachael Pamela Sporn,Rachael Pamela Sporn,Y,Y
Q2849811,Angus Houston,//www.wikidata.org/wiki/Q2849811,"Senior Royal Australian Air Force officer, former Chief of the Defence Force",Angus Houston,NA,Y,Y
Q241897,Jacki Weaver,//www.wikidata.org/wiki/Q241897,"Australian theatre, film, and television actress",Jacqueline Ruth Weaver,Jacqueline Ruth Weaver,Y,Y
Q64200571,Anne Hoggett,//www.wikidata.org/wiki/Q64200571,Australian biologist and zoologist,Anne Kathleen Hoggett,Anne Kathleen Hoggett,Y,Y
Q6223706,John Bryson,//www.wikidata.org/wiki/Q6223706,Australian author,John Bryson,NA,Y,Y
Q5044294,Carol Cooke,//www.wikidata.org/wiki/Q5044294,"Australian cyclist, swimmer, and rower",Carol Lynn Cooke,Carol Lynn Cooke,Y,Y
Q728634,Robert de Castella,//www.wikidata.org/wiki/Q728634,Australian long distance runner,Robert de Castella,NA,Y,Y
Q6830088,Michael Egan,//www.wikidata.org/wiki/Q6830088,Australian politician,Michael Rueben Egan,Michael Rueben Egan,Y,Y
Q39756499,Penny Flett,//www.wikidata.org/wiki/Q39756499,Australian medical administrator,Penelope Ruth Flett,Penelope Ruth Flett,Y,Y
Q7326891,Richard Johnson,//www.wikidata.org/wiki/Q7326891,"Australian architect, born 1946",Richard Anthony Johnson,Richard Anthony Johnson,Y,Y
Q7175983,Peter Muller,//www.wikidata.org/wiki/Q7175983,"Australian architect who worked in Bali, Sydney and Melbourne.",Peter Neil Muller,Peter Neil Muller,Y,Y
Q22001998,Bob Oatley,//www.wikidata.org/wiki/Q22001998,"Australian businessman, winemaker and yachtsman",Robert Ian Oatley,Robert Ian Oatley,Y,Y
Q16202701,Rosemary Owens,//www.wikidata.org/wiki/Q16202701,Australian legal scholar,Rosemary Joan Owens,Rosemary Joan Owens,Y,Y
Q5242462,Dawn Lawrie,//www.wikidata.org/wiki/Q5242462,Australian politician,Dawn Lawrie,NA,Y,Y
Q18640488,Ian Martin,//www.wikidata.org/wiki/Q18640488,Australian rugby league footballer and coach,Ian Martin,NA,Y,Y
Q17509076,Ruth Fincher,//www.wikidata.org/wiki/Q17509076,Australian geographer,Ruth Fincher,NA,Y,Y
Q6405429,Kieran Modra,//www.wikidata.org/wiki/Q6405429,Australian cyclist,Kieran Modra,NA,Y,Y
Q16202249,Ian Campbell,//www.wikidata.org/wiki/Q16202249,Australian public servant,Robert Ian Campbell,Robert Ian Campbell,Y,Y
Q5342122,Edward Byrne,//www.wikidata.org/wiki/Q5342122,Australian neuroscientist and university administrator,Edward Byrne,NA,Y,Y
Q392099,Brenton Broadstock,//www.wikidata.org/wiki/Q392099,Australian composer,Brenton Thomas Broadstock,Brenton Thomas Broadstock,Y,Y
Q166272,Geoffrey Rush,//www.wikidata.org/wiki/Q166272,Australian actor and film producer,Geoffrey Rush,NA,Y,Y
Q36499932,Andrew A. Burbidge,//www.wikidata.org/wiki/Q36499932,English-Australian conservation biologist,Andrew Arnold Burbidge,Andrew Arnold Burbidge,Y,Y
Q7340387,Rob Moodie,//www.wikidata.org/wiki/Q7340387,Australian medical academic,Rob Moodie,NA,Y,Y
Q2075312,Alicia Coutts,//www.wikidata.org/wiki/Q2075312,"Australian swimmer, Olympic gold medallist",Alicia Jayne Coutts,Alicia Jayne Coutts,Y,Y
Q21536138,Kenneth Stewart Cunningham,//www.wikidata.org/wiki/Q21536138,Australian educationist,Ken Cunningham,Ken Cunningham,Y,Y
Q261594,Cate Campbell,//www.wikidata.org/wiki/Q261594,"Australian swimmer, Olympic gold medallist, world champion, former world record-holder",Cate Natalie Campbell,Cate Natalie Campbell,Y,Y
Q16097763,Adrian Gibson,//www.wikidata.org/wiki/Q16097763,Australian politician,Adrian Gibson,NA,Y,Y
Q6983456,Nazim Erdem,//www.wikidata.org/wiki/Q6983456,Australian Paralympic wheelchair rugby player,Nazim Erdem,NA,Y,Y
Q510222,Peter Doak,//www.wikidata.org/wiki/Q510222,"Australian swimmer, Olympic bronze medallist",Peter John Doak,Peter John Doak,Y,Y
Q6238793,John Henry Dowse,//www.wikidata.org/wiki/Q6238793,Australian rugby union player,John Henry Dowse,NA,Y,Y
Q38362723,Lucinda Dunn,//www.wikidata.org/wiki/Q38362723,Australian ballerina,Lucinda Joanne Dunn,Lucinda Joanne Dunn,Y,Y
Q2739656,Brittany Elmslie,//www.wikidata.org/wiki/Q2739656,Australian swimmer,Brittany Joyce Elmslie,Brittany Joyce Elmslie,Y,Y
Q822710,Bernard William Smith,//www.wikidata.org/wiki/Q822710,Australian artist,Bernard Smith,Bernard Smith,Y,Y
Q4910989,Bill Stefaniak,//www.wikidata.org/wiki/Q4910989,Australian politician,William George Stefaniak,William George Stefaniak,Y,Y
Q6544335,Liesl Tesch,//www.wikidata.org/wiki/Q6544335,"Australian politician, wheelchair basketball player and sailor",Liesl Tesch,NA,Y,Y
Q7147724,Patrick Thomas,//www.wikidata.org/wiki/Q7147724,Australian conductor,Patrick Alan Thomas,Patrick Alan Thomas,Y,Y
Q16733586,Conall O'Connell,//www.wikidata.org/wiki/Q16733586,Australian public servant,Conall O'Connell,NA,Y,Y
Q17171162,Margaret Rodgers,//www.wikidata.org/wiki/Q17171162,Australian deaconess,Margaret Amelia Rodgers,Margaret Amelia Rodgers,Y,Y
Q4710351,Albert Green,//www.wikidata.org/wiki/Q4710351,Australian politician,Albert Green,NA,Y,Y
Q7608347,Stephanie Morton,//www.wikidata.org/wiki/Q7608347,Australian cyclist,Stephanie Morton,NA,Y,Y
Q7345949,Robert J. O'Neill,//www.wikidata.org/wiki/Q7345949,Australian academic,Robert John O'Neill,Robert John O'Neill,Y,Y
Q16014448,Ron McLean,//www.wikidata.org/wiki/Q16014448,Australian politician,Ron McLean,NA,Y,Y
Q21664742,Ron McLean,//www.wikidata.org/wiki/Q21664742,Australian screenwriter,Ron McLean,NA,Y,Y
Q16104498,Noel Maughan,//www.wikidata.org/wiki/Q16104498,Australian politician,Noel Maughan,NA,Y,Y
Q5140452,Cody Meakin,//www.wikidata.org/wiki/Q5140452,"Australian male wheelchair rugby Paralympian,",Cody Meakin,NA,Y,Y
Q7384496,Ryan Scott,//www.wikidata.org/wiki/Q7384496,Australian wheelchair rugby player,Ryan Scott,NA,Y,Y
Q6026,Sally Pearson,//www.wikidata.org/wiki/Q6026,Australian short-distance runner and hurdler,Sally Pearson,NA,Y,Y
Q7812439,Todd Hodgetts,//www.wikidata.org/wiki/Q7812439,Australian Paralympic athlete,Todd Hodgetts,NA,Y,Y
Q18044005,Ruth Milne Hall,//www.wikidata.org/wiki/Q18044005,Australian microbiologist,Ruth Milne Hall,NA,Y,Y
Q1966907,Yolane Kukla,//www.wikidata.org/wiki/Q1966907,"Australian swimmer, Olympic gold medallist",Yolane Nicole Kukla,Yolane Nicole Kukla,Y,Y
Q7253016,Prue Watt,//www.wikidata.org/wiki/Q7253016,Australian Paralympic swimmer,Prudence Elise Watt,Prudence Elise Watt,Y,Y
Q55397009,David Wells,//www.wikidata.org/wiki/Q55397009,Royal Australian Navy officer,David Wells,NA,Y,Y
Q786213,Michael White,//www.wikidata.org/wiki/Q786213,Australian social worker and family therapist,Michael White,NA,Y,Y
Q7817684,Tom Stephens,//www.wikidata.org/wiki/Q7817684,Australian politician,Tom Stephens,NA,Y,Y
Q5534915,Geoffrey Stewart,//www.wikidata.org/wiki/Q5534915,Australian rower,Geoffrey Stewart,NA,Y,Y
Q4911422,Bill Wood,//www.wikidata.org/wiki/Q4911422,Australian politician,Bill Wood,NA,Y,Y
Q4911421,Bill Wood,//www.wikidata.org/wiki/Q4911421,Australian rules footballer,Bill Wood,NA,Y,Y
Q19872344,Alan Clough,//www.wikidata.org/wiki/Q19872344,Australian rules footballer,Alan Charles Clough,Alan Charles Clough,Y,Y
Q5294129,Donald Cameron,//www.wikidata.org/wiki/Q5294129,Tasmanian politician,Donald Cameron,NA,Y,Y
Q6831152,Michael Hintze,//www.wikidata.org/wiki/Q6831152,"British-Australian businessman, philanthropist and Conservative Party patron",Michael Hintze,NA,Y,Y
Q21070070,Jack Cross,//www.wikidata.org/wiki/Q21070070,Australian rules footballer,Jack Cross,NA,Y,Y
